,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
132,5128354,SAN BERNARDINO CO.,LAKE ARROWHEAD,1/6/2000,426,Wildfire, , ,0,1,30000,0,CA,PST, ,1090286,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,LAKE ARROWHEAD, , , , ,,"Santa Ana winds blew over four semi-tractor trailer rigs on Interstates 10, 15, 215 and State Highway 60 between Devore and Ontario, causing a ten hour traffic delay between the AppleValley and the Inland Empire. Elsewhere around the Inland Empire, blowing sand and dust drifted across roads and  reduced visibilities to near zero, further disrupting travel. In Rialto, several roofs had shingles ripped off and one plate glass window was blown in. Trees and power lines and poles were also blown down, causing power outages to 10,000 customers. Sparks from power lines banging together started a house fire with the winds blowing embers onto adjacent fields and starting a wild fire.",133,,,,,,,,,,,,,,,,,,,
133,5134633,SAN DIEGO CO.,PAUMA VLY,2/2/2000,1200,Wildfire, , ,0,0,0,0,CA,PST, ,1091747,C,73,SGX,0,0,NEWSPAPER, , , , , , , ,PAUMA VLY, , , , ,,200 firefighters and 2 helicopters fought a brush fire that was fanned by strong winds. Spotters estimated winds between 20 and 35 mph with gusts betwenn 50 and 65 mph.,134,,,,,,,,,,,,,,,,,,,
134,5151285,SAN DIEGO CO.,POWAY,6/4/2000,1344,Wildfire, , ,0,0,0,0,CA,PST, ,1096811,C,73,SGX,0,0,NEWSPAPER, , , ,1,E,1,E,POWAY, , , , ,,A brush fire grew rapidily to 2000 acres due to the hot dry weather conditions.,135,,,,,,,,,,,,,,,,,,,
135,5153896,SAN DIEGO CO.,LIVE OAK SPGS,7/20/2000,1530,Wildfire, , ,1,0,0,0,CA,PST, ,1098662,C,73,SGX,0,0,BROADCAST MEDIA, , , , , , , ,TIERRA DEL SOL, , , , ,,"Erratic winds pushed a brush fire close to State Route 94 and threatened four homes before fire fighters beat it back. Near the origin of the blaze, a burned body was found. It was estimated that it had been a middle-aged male",136,,,,,,,,,,,,,,,,,,,
136,5153898,SAN DIEGO CO.,ALPINE,7/22/2000,1150,Wildfire, , ,0,0,0,0,CA,PST, ,1098664,C,73,SGX,0,0,NEWSPAPER, , , , , , , ,BUCKMAN SPGS, , , , ,,A wild fire  scorched 300 acres in a remote area of the Cleveland National Forest.,137,,,,,,,,,,,,,,,,,,,
137,5151460,TULARE CO.,JOHNSONDALE,7/22/2000,1300,Wildfire, , ,0,0,490000,0,CA,PST, ,1097042,C,107,HNX,0,0,PARK/FOREST SERVICE, , , ,17,ESE,17,ESE,JOHNSONDALE, , , , ,"The Manter Wildfire (possible arson cause) in the southernmost part of the Sequoia National Park just above the Kern County line in the Dome Land Wilderness Area burned from July 22nd and was contained on August 10th.  It burned 74,010 acres and 16 structures, including at least 7 homes in the Pine Creek area.  Its cost of containment was $11.2 Million and involved 978 personnel.",,138,,,,,,,,,,,,,,,,,,,
138,5153899,RIVERSIDE CO.,TEMECULA,7/22/2000,1640,Wildfire, , ,0,0,0,0,CA,PST, ,1098665,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,TEMECULA, , , , ,,A wildfire threatened several homes and burned 180 acres before being contained.,139,,,,,,,,,,,,,,,,,,,
139,5150465,MONTEREY CO.,BIG SUR,7/22/2000,2000,Wildfire, , ,0,0,0,5700000,CA,PST, ,1097372,C,53,MTR,0,0,OTHER FEDERAL AGENCY, , , , , , , ,BIG SUR, , , , ,,"Plaskett 2  - Ignition date: 7/22/00
Cause: The fire began on Plaskett Rd at approximately
2000 PDT when an unknown individual discarded burning paper into brush after attempting to ignite a pilot light on a trailer.
Location: Monterey Ranger District of the
Los Padres National Forest
between Plaskett Creek and Willow Creek, east of Highway 1, approximately 23
miles south of Big Sur, 3 miles north of Gorda and 3 miles west of Fort Hunter Liggett. (T23S,R5E,SEC.16)
Size: 5, 830 acres
Containment: 8/2/00
Fatalities: 0
Structures Lost: 0
Cost: $5.7 million",140,,,,,,,,,,,,,,,,,,,
140,5153902,SAN DIEGO CO.,CAMPO,7/27/2000,1330,Wildfire, , ,0,0,0,0,CA,PST, ,1098667,C,73,SGX,0,0,NEWSPAPER, , , ,10,NW,9,NW,CAMPO, , , , ,,About 500 acres were burned in the wilderness area near Morena Reservoir.,141,,,,,,,,,,,,,,,,,,,
141,5153900,RIVERSIDE CO.,TEMECULA,7/29/2000,1241,Wildfire, , ,0,3,0,0,CA,PST, ,1098666,C,65,SGX,0,0,NEWSPAPER, , , ,7,E,9,SE,TEMECULA, , , , ,,"A brush fire, fanned by erratic winds, quickly grew to over 3800 acres and was still out of control as July ended. Over 1,100 fire fighters, 74 fire engines, 4 helicopters, and eight air tankers were battling to keep flames away from structures.",142,,,,,,,,,,,,,,,,,,,
142,5153901,SAN DIEGO CO.,PALA,7/31/2000,800,Wildfire, , ,0,0,0,0,CA,PST, ,1098666,C,73,SGX,0,0,NEWSPAPER, , , ,5,N,6,E,PALA, , , , ,,"A brush fire, fanned by erratic winds, quickly grew to over 3800 acres and was still out of control as July ended. Over 1,100 fire fighters, 74 fire engines, 4 helicopters, and eight air tankers were battling to keep flames away from structures.",143,,,,,,,,,,,,,,,,,,,
143,5151461,TULARE CO.,SPRINGVILLE,7/31/2000,1200,Wildfire, , ,0,0,0,0,CA,PST, ,1097043,C,107,HNX,0,0,PARK/FOREST SERVICE, , , ,7,NE,7,NE,SPRINGVILLE, , , , ,The Edison wildfire began on July 31st from an unknown cause and was contained the next day (August 1st) after burning 150 acres.  No structures were lost and the cost to contain was unreported.,,144,,,,,,,,,,,,,,,,,,,
144,5155035,SAN DIEGO CO.,PALA,8/1/2000,0,Wildfire, , ,0,29,0,0,CA,PST, ,1100756,C,73,SGX,0,0,NEWSPAPER, , , ,5,N,6,E,PALA, , , , ,,"A wild fire that began on July 29, was not brought under control until the evening of August 10.  By then, 11,734 acres had burned, and the cost of fighting the fire was estimated at $15 million. The bulk of the fire was over the western half of the Agua Tibia Wilderness Area so very few structures were destroyed or damaged.  At the peak of the fire 1,855 fire fighters were battling this blaze: 41 of whom were injured, with 7 of these seriously enough to be hospitalized.",145,,,,,,,,,,,,,,,,,,,
145,5155034,RIVERSIDE CO.,TEMECULA,8/1/2000,0,Wildfire, , ,0,9,40000,0,CA,PST, ,1100756,C,65,SGX,0,0,NEWSPAPER, , , ,7,E,9,SE,TEMECULA, , , , ,,"A wild fire that began on July 29, was not brought under control until the evening of August 10.  By then, 11,734 acres had burned, and the cost of fighting the fire was estimated at $15 million. The bulk of the fire was over the western half of the Agua Tibia Wilderness Area so very few structures were destroyed or damaged.  At the peak of the fire 1,855 fire fighters were battling this blaze: 41 of whom were injured, with 7 of these seriously enough to be hospitalized.",146,,,,,,,,,,,,,,,,,,,
146,5156511,KERN CO.,HAVILAH,8/2/2000,1300,Wildfire, , ,0,0,78200,0,CA,PST, ,1102365,C,29,HNX,0,0,PARK/FOREST SERVICE, , , ,2,SE,2,SE,HAVILAH, , , , ,"The King Wildfire in Kern County burned 3,242 acres at a total cost of $4.86 Million.  The total personnel used to combat the fire was 982.  This fire was cause by a lightning strike along with 2 others in the same general area between the Tehachapi Valley and the south shore of Lake Isabella.",,147,,,,,,,,,,,,,,,,,,,
147,5171400,SHASTA CO.,REDDING,8/13/2000,0,Wildfire, , ,0,0,500000,0,CA,PST, ,1101930,C,89,STO,0,0,OTHER FEDERAL AGENCY, , , ,10,N,10,N,REDDING, , , , ,,"A wildfire north of Redding caused the destruction of three residences, one mobile home, one travel trailer,  four vehicles, and two out-buildings.   High temperatures and dry fuels caused the fire to spread rapidly with flame lengths of 50 feet and numerous spot fires.  At containment, 350 acres had been burned.",148,,,,,,,,,,,,,,,,,,,
148,5155280,SAN BERNARDINO CO.,CHINO,8/15/2000,1600,Wildfire, , ,0,0,0,0,CA,PST, ,1100768,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,CHINO, , , , ,,A quick moving brush fire burned 70 acres of dairy and park land before it was brought under control.,149,,,,,,,,,,,,,,,,,,,
149,5155050,ORANGE CO.,SAN CLEMENTE,8/22/2000,1215,Wildfire, , ,0,0,100000,0,CA,PST, ,1100766,C,59,SGX,0,0,NEWSPAPER, , , , , , , ,SAN CLEMENTE, , , , ,,Hot temperatures and dry conditions allowed a brush fire to quickly race up hill and ignite the underside of two roofs. Fifteen families were evacuated as more than 40 firefighters worked for several hours to control the blaze.,150,,,,,,,,,,,,,,,,,,,
150,5171401,PLUMAS CO.,QUINCY,9/1/2000,0,Wildfire, , ,0,0,22700000,0,CA,PST, ,1101931,C,63,STO,0,0,OTHER FEDERAL AGENCY, , , ,20,W,20,W,QUINCY, , , , ,,A wildfire ignited on August 17th...20 miles west of Quincy in the steep terrain of the Feather River Canyon.  The fire was pushed by strong winds for several days and significantly impacted Hwy 70 and the Bucks Lake Wilderness area.  Only one structure (an out-building) was lost but 46280 acres were burned.,151,,,,,,,,,,,,,,,,,,,
151,5156467,RIVERSIDE CO.,(TRM)THERMAL ARPT,9/8/2000,1009,Wildfire, , ,0,0,0,0,CA,PST, ,1102785,C,65,SGX,0,0,NEWSPAPER, , , ,9,SW,9,SW,(TRM)THERMAL ARPT, , , , ,,Lightning started a wildfire in the Santa Rosa Mountains. About 35 acres were burned before it was fully contained.,152,,,,,,,,,,,,,,,,,,,
152,5156466,ORANGE CO.,SAN CLEMENTE,9/11/2000,1250,Wildfire, , ,0,2,0,0,CA,PST, ,1102784,C,59,SGX,0,0,NEWSPAPER, , , ,8,E,5,E,SAN CLEMENTE, , , , ,,A wild fire was fanned by east winds and  burned 500 acres before being contained.,153,,,,,,,,,,,,,,,,,,,
153,5175208,SANTA BARBARA CO.,VANDENBERG AFB,9/13/2000,800,Wildfire, , ,0,0,662000,0,CA,PST, ,1103119,C,83,LOX,0,0,PARK/FOREST SERVICE, , , ,1,E,1,E,VANDENBERG AFB, , , , ,"A wildfire burned 11,080 acres of land east of Vandenberg Air Force Base. No injuries or deaths were reported.",,154,,,,,,,,,,,,,,,,,,,
154,5161400,BUTTE CO.,CHICO,9/18/2000,1,Wildfire, , ,0,0,1900000,0,CA,PST, ,1104075,C,7,STO,0,0,OTHER FEDERAL AGENCY, , , ,18,E,18,E,CHICO, , , , ,,"A wildfire ignited east of Chico and was pushed by strong winds.  High temperatures and low humidities assisted the rapid spread which led to some evacuations and fourteen structure losses.  By containment, 1835 acres had burned.",155,,,,,,,,,,,,,,,,,,,
155,5174105,FRESNO CO.,DUNLAP,9/21/2000,1200,Wildfire, , ,0,0,425000,0,CA,PST, ,1103415,C,19,HNX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,1,E,1,E,DUNLAP, , , , ,The Millwood Wildfire burned 238 acres but the ignition cause was unknown.,,156,,,,,,,,,,,,,,,,,,,
156,5161401,TEHAMA CO.,RED BLUFF,9/29/2000,1,Wildfire, , ,0,0,547000000,0,CA,PST, ,1104076,C,103,STO,0,0,OTHER FEDERAL AGENCY, , , ,5,W,5,W,RED BLUFF, , , , ,,A wildfire ignited five miles west of Red Bluff and strong winds and steep terrain made containment efforts difficult.  Five out-buildings and one radio vault were destroyed and 8284 acres were burned before the fire was finally contained in early October.,157,,,,,,,,,,,,,,,,,,,
157,5161402,TEHAMA CO.,RED BLUFF,10/1/2000,1,Wildfire, , ,0,0,547000,0,CA,PST, ,1104077,C,103,STO,0,0,AWOS,ASOS,MESONET,ETC, , , ,5,W,5,W,RED BLUFF, , , , ,,"A wildfire that had ignited in late September west of Red Bluff continued to burn in early October.  By the time the fire was contained, it had destroyed five out-buildings and one radio vault and had burned 8284 acres.",158,,,,,,,,,,,,,,,,
158,5161397,SAN BERNARDINO CO.,LAKE ARROWHEAD,10/1/2000,2300,Wildfire, , ,0,0,30000,0,CA,PST, ,1104073,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,LAKE ARROWHEAD, , , , ,,Shifting winds spread a minor brush fire into 100 acres of rugged terrain that had not burned for several decades. Firefighters were unable to contain the blaze until two days later.,159,,,,,,,,,,,,,,,,,,,
159,5165382,VENTURA CO.,FILLMORE,12/18/2000,630,Wildfire, , ,0,0,0,0,CA,PST, ,1104815,C,111,LOX,0,0,NEWSPAPER, , , ,7,NE,7,NE,FILLMORE, , , , ,,"Gusty Santa Ana winds fueled a wildfire in Hopper Canyon, northeast of the city of Fillmore. The wildfire, which burned 530 acres, was started by downed power lines. No injuries were reported.",160,,,,,,,,,,,,,,,,,,,
160,5165381,VENTURA CO.,SANTA PAULA,12/25/2000,515,Wildfire, , ,0,0,0,0,CA,PST, ,1104814,C,111,LOX,0,0,NEWSPAPER, , , ,6,SE,6,SE,SANTA PAULA, , , , ,,"Gusty Santa Ana winds fueled a wildfire in the hills between the cities of Santa Paula and Somis. The fire, which burned over 360 acres, was started by downed power lines. No injuries were reported.",161,,,,,,,,,,,,,,,,,,,
161,5165380,VENTURA CO.,THOUSAND OAKS,12/26/2000,220,Wildfire, , ,0,2,0,0,CA,PST, ,1104813,C,111,LOX,0,0,NEWSPAPER, , , ,2,N,2,N,THOUSAND OAKS, , , , ,,"Gusty Santa Ana winds fueled a wildfire in the hills above Thousand Oaks, near the North Ranch Country Club. The fire, which burned over 600 acres, was ignited by sparks from a minivan. Two firefighters were injured during the blaze.",162,,,,,,,,,,,,,,,,,,,
162,5166662,SAN DIEGO CO.,JAMUL,12/26/2000,1300,Wildfire, , ,0,0,0,0,CA,PST, ,1104733,C,73,SGX,0,0,NEWSPAPER, , , , , , , ,JAMUL, , , , ,,"Flames fanned by dry Santa Ana winds charred 50 acres of brush near several homes along Jamul road. The same dry windy conditions also created a 35 acre wildfire on the La Jolla Indian Reservation, when a spark from a shovel hitting a rock ignited dry brush.",163,,,,,,,,,,,,,,,,,,,
163,5166663,SAN DIEGO CO.,RINCON,12/26/2000,1600,Wildfire, , ,0,0,0,0,CA,PST, ,1104733,C,73,SGX,0,0,NEWSPAPER, , , ,5,E,5,E,RINCON, , , , ,,"Flames fanned by dry Santa Ana winds charred 50 acres of brush near several homes along Jamul road. The same dry windy conditions also created a 35 acre wildfire on the La Jolla Indian Reservation, when a spark from a shovel hitting a rock ignited dry brush.",164,,,,,,,,,,,,,,,,,,,
164,5229043,SAN DIEGO CO.,ALPINE,1/3/2001,417,Wildfire, , ,0,2,10000000,0,CA,PST, ,1110100,C,73,SGX,0,0,NEWSPAPER, , , ,3,E,5,W,ALPINE, , , , ,,"Dry Santa winds caused a discarded cigarette butt in the median of Interstate 8  to grow into a 10,353 acre brush fire. Resources used to fight the fire cost over $8 million and involved 2000 fire fighters, nine helicopters, and nine air tankers. Property damaged or destroyed in the fire consisted of 15 single family homes, 65 outbuildings, 15 trailers, and 164 motor vehicles. Several livestock were burned and later euthanasized.",165,,,,,,,,,,,,,,,,,,,
165,5229045,RIVERSIDE CO.,MIRA LOMA,1/3/2001,1006,Wildfire, , ,0,0,0,0,CA,PST, ,1110102,C,65,SGX,0,0,LAW ENFORCEMENT, , , ,2,N,2,N,MIRA LOMA, , , , ,,Santa Ana winds fanned several brush fires throughout the Inland Empire and San Diego County valleys.,166,,,,,,,,,,,,,,,,,,,
166,5229046,SAN BERNARDINO CO.,FONTANA,1/3/2001,1022,Wildfire, , ,0,0,0,0,CA,PST, ,1110102,C,71,SGX,0,0,LAW ENFORCEMENT, , , ,2,SW,2,SW,FONTANA, , , , ,,Santa Ana winds fanned several brush fires throughout the Inland Empire and San Diego County valleys.,167,,,,,,,,,,,,,,,,,,,
167,5229047,RIVERSIDE CO.,MURRIETA,1/3/2001,1139,Wildfire, , ,0,1,0,0,CA,PST, ,1110102,C,65,SGX,0,0,LAW ENFORCEMENT, , , ,5,SW,11,SW,MURRIETA, , , , ,,Santa Ana winds fanned several brush fires throughout the Inland Empire and San Diego County valleys.,168,,,,,,,,,,,,,,,,,,,
168,5229048,SAN DIEGO CO.,FALLBROOK,1/3/2001,1359,Wildfire, , ,0,0,0,0,CA,PST, ,1110102,C,73,SGX,0,0,LAW ENFORCEMENT, , , ,7,N,6,N,FALLBROOK, , , , ,,Santa Ana winds fanned several brush fires throughout the Inland Empire and San Diego County valleys.,169,,,,,,,,,,,,,,,,,,,
169,5243333,SAN BERNARDINO CO.,APPLE VLY,5/11/2001,1358,Wildfire, , ,0,1,0,0,CA,PST, ,1114052,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,APPLE VLY, , , , ,,"The first major brush fire of the season spread along the Mojave River bed. Approximately 25 acres were burned. 150 students from a nearby school were evacuated. One firefighter was treated for heat exhaustion. The fire came close to one house and building, but no damage was reported.",170,,,,,,,,,,,,,,,,,,,
170,5253392,MERCED CO.,GUSTINE,6/13/2001,1300,Wildfire, , ,0,0,0,0,CA,PST, ,1117276,C,47,HNX,0,0,PARK/FOREST SERVICE, , , ,5,E,5,E,GUSTINE, , , , ,The 165-Los Banos/SNF562 Wildfire ignited by an unknown cause burned approximately 1500 acres in the Kesterson Wildlife Refuge.  No structures were lost with no fatalities occurring.  Cost to combat unknown.,,171,,,,,,,,,,,,,,,,,,,
171,5253391,MARIPOSA CO.,HORNITOS,6/13/2001,1400,Wildfire, , ,0,0,0,0,CA,PST, ,1117275,C,43,HNX,0,0,PARK/FOREST SERVICE, , , ,5,NW,5,NW,HORNITOS, , , , ,The Merced Falls Wildfire was caused by a metal-bladed weed eater.  It burned approximately 400 acres but no fatalities or structures were lost.  The cost to combat is unknown.,,172,,,,,,,,,,,,,,,,,,,
172,5252034,SAN BERNARDINO CO.,RUNNING SPGS,6/14/2001,1200,Wildfire, , ,0,6,150000,0,CA,PST, ,1116226,C,71,SGX,0,0,NEWSPAPER, , , ,5,S,5,S,RUNNING SPGS, , , , ,,"A control burn turned into a wild fire when an ember was blown into dry grass, burning 700 acres outside the original fireline. Dubbed the Hemlock Fire, a  total of 1074 acres were consumed, three structures damaged, one vehicle destroyed, 6 fire fighters injured, and 60 people evacuated.  Temperatures in the 90s and winds gusting between 15 to 25 mph were blamed for the rapid spread of the fire.",173,,,,,,,,,,,,,,,,,,,
173,5252035,SAN DIEGO CO.,JULIAN,6/14/2001,1400,Wildfire, , ,0,0,0,0,CA,PST, ,1116227,C,73,SGX,0,0,NEWSPAPER, , , ,7,SW,7,SW,JULIAN, , , , ,,"A brush fire consumed 30 acres in a remote area of the Cleveland National Forest. About 136 firefighters, four air tankers, two water-dropping helicopters, and a bulldozer battled the blaze.",174,,,,,,,,,,,,,,,,,,,
174,5252036,SAN DIEGO CO.,RAMONA,6/15/2001,1300,Wildfire, , ,0,3,0,0,CA,PST, ,1116228,C,73,SGX,0,0,NEWSPAPER, , , ,6,E,6,E,RAMONA, , , , ,,"Three hundred firefighters, aided by four air tankers and a helicopter, protected homes from being consumed in a brush fire. Thirty acres burned, several residents were evacuated, one fire fighter injured, and two others overcome by heat exhaustion.",175,,,,,,,,,,,,,,,,,,,
175,5252040,SAN BERNARDINO CO.,SAN ANTONIO HGTS,6/16/2001,1500,Wildfire, , ,0,2,0,0,CA,PST, ,1116232,C,71,SGX,0,0,NEWSPAPER, , , ,2,N,1,E,MT BALDY, , , , ,,"Over 300 acres had burned along Stoddard Canyon in steep terrain that had not burned in 30 years. Named the Shinn Fire, it was fully contained after eight days.",176,,,,,,,,,,,,,,,,,,,
176,5252039,SAN BERNARDINO CO.,BIG BEAR LAKE,6/17/2001,1200,Wildfire, , ,0,0,0,0,CA,PST, ,1116231,C,71,SGX,0,0,NEWSPAPER, , , ,4,NE,4,NE,BIG BEAR LAKE, , , , ,,About 25 acres had burned as of Sunday afternoon in Horse Thief Canyon.,177,,,,,,,,,,,,,,,,,,,
177,5252038,RIVERSIDE CO.,CORONA,6/17/2001,1300,Wildfire, , ,0,0,0,0,CA,PST, ,1116230,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,CORONA, , , , ,,"Two brush fires along the west side of Highway 71, burned 25 acres and caused dense smoke which shut down the freeway between Highway 91 and Euclid Avenue.",178,,,,,,,,,,,,,,,,,,,
